epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
46,logit_nll,0.7061,0.7312,0.8217,0.6681,0.8039,0.5216,0.7088
46,fusion_negcos,0.6569,0.7190,0.8619,0.5890,0.7991,0.5850,0.7018
46,maha_embed,0.8390,0.8675,0.9163,0.8974,0.8266,0.6593,0.8344
46,fusion_maha,0.6641,0.7253,0.8352,0.7101,0.7708,0.6190,0.7207
47,recon_spmax,0.5036,0.5370,0.5771,0.4674,0.5544,0.4829,0.5204
47,recon_spmean,0.4669,0.5054,0.6743,0.4197,0.5652,0.5437,0.5292
47,neg_cos,0.7705,0.8422,0.8675,0.7320,0.8622,0.6060,0.7801
47,logit_nll,0.7378,0.7385,0.8064,0.6724,0.8251,0.5111,0.7152
47,fusion_negcos,0.6712,0.7227,0.8582,0.6360,0.7961,0.5834,0.7113
47,maha_embed,0.7696,0.8974,0.9275,0.8937,0.8361,0.6631,0.8312
47,fusion_maha,0.6094,0.7540,0.8506,0.7160,0.7527,0.6199,0.7171
48,recon_spmax,0.5147,0.5481,0.5852,0.4564,0.5582,0.4821,0.5241
48,recon_spmean,0.4678,0.5154,0.6802,0.4245,0.5490,0.5419,0.5298
48,neg_cos,0.7537,0.8725,0.9144,0.8565,0.8282,0.5615,0.7978
48,logit_nll,0.7202,0.7473,0.8209,0.7542,0.8093,0.5046,0.7261
48,fusion_negcos,0.6582,0.7517,0.8542,0.7141,0.7578,0.5678,0.7173
48,maha_embed,0.7853,0.9000,0.9405,0.9249,0.8497,0.6404,0.8401
48,fusion_maha,0.6634,0.7512,0.8478,0.7331,0.7554,0.6066,0.7263
49,recon_spmax,0.4896,0.5104,0.6181,0.3891,0.5719,0.4861,0.5108
49,recon_spmean,0.4759,0.4987,0.6826,0.3936,0.5817,0.5463,0.5298
49,neg_cos,0.7802,0.8280,0.8804,0.7910,0.7614,0.5760,0.7695
49,logit_nll,0.7180,0.7483,0.8217,0.7341,0.7716,0.5233,0.7195
49,fusion_negcos,0.6571,0.7153,0.8486,0.6579,0.7736,0.5731,0.7042
49,maha_embed,0.8096,0.8659,0.8953,0.9151,0.8288,0.6637,0.8297
49,fusion_maha,0.6805,0.7258,0.8534,0.7255,0.7601,0.6276,0.7288
50,recon_spmax,0.5196,0.5113,0.6024,0.4904,0.5980,0.4937,0.5359
50,recon_spmean,0.4929,0.5055,0.6896,0.4253,0.5844,0.5501,0.5413
50,neg_cos,0.7922,0.8255,0.9485,0.7291,0.7989,0.5483,0.7737
50,logit_nll,0.7409,0.7457,0.8624,0.7562,0.8138,0.5140,0.7388
50,fusion_negcos,0.6991,0.7020,0.8768,0.6878,0.7881,0.5762,0.7217
50,maha_embed,0.7584,0.8707,0.9653,0.8936,0.8529,0.6553,0.8327
50,fusion_maha,0.6516,0.7304,0.8642,0.7223,0.7760,0.6219,0.7277
