epoch,readout,fan,pump,slider,valve,ToyCar,ToyConveyor,mean
46,neg_cos,0.6615,0.8679,0.8850,0.8166,0.8095,0.6271,0.7779
46,logit_nll,0.6905,0.8071,0.8403,0.7861,0.7706,0.5558,0.7417
46,maha_embed,0.7662,0.8980,0.9446,0.9210,0.8254,0.6652,0.8367
47,neg_cos,0.7856,0.8313,0.8906,0.9142,0.7271,0.5644,0.7855
47,logit_nll,0.7133,0.7861,0.8389,0.7505,0.7586,0.5320,0.7299
47,maha_embed,0.7391,0.8839,0.9628,0.9521,0.8853,0.6573,0.8468
48,neg_cos,0.6310,0.8329,0.8066,0.9785,0.7784,0.6017,0.7715
48,logit_nll,0.6740,0.7806,0.8034,0.8415,0.8195,0.5399,0.7431
48,maha_embed,0.8038,0.9075,0.9517,0.9296,0.9039,0.6392,0.8559
49,neg_cos,0.6631,0.8035,0.8393,0.8786,0.8827,0.5857,0.7755
49,logit_nll,0.6737,0.7761,0.7842,0.6931,0.8053,0.5257,0.7097
49,maha_embed,0.7964,0.8980,0.9657,0.8932,0.7974,0.6568,0.8346
50,neg_cos,0.8180,0.7487,0.8151,0.8356,0.8154,0.5929,0.7710
50,logit_nll,0.7168,0.7246,0.7764,0.7129,0.8113,0.5216,0.7106
50,maha_embed,0.8246,0.9146,0.9618,0.9316,0.8245,0.6490,0.8510
